,First Rand,Investec Group,MTN Group,Aveng Limited
2000-03-16,553.2463989257812,,4580.0,298.047607421875
2000-03-17,575.0751953125,,4320.0,302.3670959472656
2000-03-20,579.5914916992188,,4170.0,300.2073974609375
2000-03-21,579.5914916992188,,4170.0,300.2073974609375
2000-03-22,587.1187133789062,,4100.0,293.72808837890625
2000-03-23,598.409423828125,,4170.0,300.2073974609375
2000-03-24,615.721923828125,,4075.0,308.8464050292969
2000-03-27,613.4636840820312,,4270.0,308.8464050292969
2000-03-28,619.4854736328125,,4170.0,306.68670654296875
2000-03-29,620.9909057617188,,4155.0,311.0061950683594
2000-03-30,615.721923828125,,3800.0,304.5268859863281
2000-03-31,594.6458129882812,,3600.0,308.8464050292969
2000-04-03,597.6566772460938,,3690.0,306.68670654296875
2000-04-04,611.2056274414062,,3590.0,315.3257141113281
2000-04-05,587.1187133789062,,3330.0,302.7991027832031
2000-04-06,587.1187133789062,,3630.0,311.0061950683594
2000-04-07,602.1729736328125,,3560.0,315.3257141113281
2000-04-10,590.88232421875,,3680.0,323.9648132324219
2000-04-11,564.5371704101562,,3430.0,306.68670654296875
2000-04-12,551.7410278320312,,3280.0,293.72808837890625
2000-04-13,545.7192993164062,,2950.0,285.0889892578125
2000-04-14,545.7192993164062,,2810.0,282.92919921875
2000-04-17,459.1568908691406,,2495.0,263.49139404296875
2000-04-18,511.84698486328125,,3100.0,267.8109130859375
2000-04-19,534.4285278320312,,3130.0,272.1304016113281
2000-04-20,541.9556884765625,,3140.0,275.58599853515625
2000-04-21,541.9556884765625,,3140.0,275.58599853515625
2000-04-24,541.9556884765625,,3140.0,275.58599853515625
2000-04-25,560.7736206054688,,3365.0,278.6097106933594
2000-04-26,590.88232421875,,3540.0,293.2961120605469
2000-04-27,590.88232421875,,3540.0,293.2961120605469
2000-04-28,594.6458129882812,,3630.0,289.40850830078125
2000-05-01,594.6458129882812,,3630.0,289.40850830078125
2000-05-02,590.88232421875,,3750.0,289.40850830078125
2000-05-03,572.0642700195312,,3670.0,287.2488098144531
2000-05-04,560.7736206054688,,3600.0,282.92919921875
2000-05-05,534.4285278320312,,3400.0,278.6097106933594
2000-05-08,534.4285278320312,,3320.0,278.6097106933594
2000-05-09,534.4285278320312,,3525.0,276.45001220703125
2000-05-10,504.31988525390625,,3500.0,271.2665100097656
2000-05-11,522.3850708007812,,3360.0,269.970703125
2000-05-12,537.4393920898438,,3540.0,269.970703125
2000-05-15,541.9556884765625,,3625.0,269.970703125
2000-05-16,549.48291015625,,3795.0,261.33160400390625
2000-05-17,545.7192993164062,,3710.0,259.17181396484375
2000-05-18,528.4067993164062,,3710.0,254.852294921875
2000-05-19,489.2655944824219,,3500.0,246.21319580078125
2000-05-22,489.2655944824219,,3265.0,239.73390197753906
2000-05-23,493.02911376953125,,3150.0,237.57420349121094
2000-05-24,481.7384033203125,,3060.0,235.41439819335938
2000-05-25,489.2655944824219,,3260.0,224.6156005859375
2000-05-26,526.9014282226562,,3175.0,228.9351043701172
2000-05-29,526.9014282226562,,3250.0,233.2545928955078
2000-05-30,538.1920776367188,,3405.0,228.9351043701172
2000-05-31,541.9556884765625,,3540.0,233.2545928955078
2000-06-01,530.6649169921875,,3600.0,233.2545928955078
2000-06-02,541.9556884765625,,3690.0,237.57420349121094
2000-06-05,546.4719848632812,,3695.0,250.53280639648438
2000-06-06,549.48291015625,,3650.0,267.8109130859375
2000-06-07,549.48291015625,,3610.0,263.49139404296875
2000-06-08,557.010009765625,,3670.0,267.8109130859375
2000-06-09,543.4611206054688,,3605.0,265.6510925292969
2000-06-12,553.2463989257812,,3550.0,261.76348876953125
2000-06-13,534.4285278320312,,3480.0,264.7872009277344
2000-06-14,540.4503173828125,,3500.0,267.8109130859375
2000-06-15,529.1594848632812,,3360.0,262.19549560546875
2000-06-16,529.1594848632812,,3360.0,262.19549560546875
2000-06-19,529.1594848632812,,3430.0,262.19549560546875
2000-06-20,547.2246704101562,,3490.0,259.17181396484375
2000-06-21,530.6649169921875,,3430.0,259.17181396484375
2000-06-22,502.81439208984375,,3415.0,257.0120849609375
2000-06-23,511.84698486328125,,3420.0,250.96470642089844
2000-06-26,515.610595703125,,3430.0,250.53280639648438
2000-06-27,520.8795776367188,,3360.0,254.852294921875
2000-06-28,527.6541137695312,,3275.0,258.7398986816406
2000-06-29,524.6431884765625,,3320.0,254.852294921875
2000-06-30,520.8795776367188,,3285.0,257.0120849609375
2000-07-03,521.6323852539062,,3220.0,252.6925048828125
2000-07-04,515.610595703125,,3240.0,259.17181396484375
2000-07-05,515.610595703125,,3310.0,259.17181396484375
2000-07-06,515.610595703125,,3275.0,261.33160400390625
2000-07-07,515.610595703125,,3260.0,259.17181396484375
2000-07-10,500.5563049316406,,3305.0,257.4440002441406
2000-07-11,491.5237121582031,,3315.0,258.7398986816406
2000-07-12,491.5237121582031,,3320.0,258.3078918457031
2000-07-13,499.8035888671875,,3370.0,257.4440002441406
2000-07-14,511.84698486328125,,3380.0,254.852294921875
2000-07-17,523.1378173828125,,3365.0,254.852294921875
2000-07-18,516.36328125,,3365.0,259.17181396484375
2000-07-19,514.105224609375,,3360.0,259.17181396484375
2000-07-20,520.1268920898438,,3400.0,261.33160400390625
2000-07-21,526.9014282226562,,3385.0,259.17181396484375
2000-07-24,526.9014282226562,,3395.0,259.17181396484375
2000-07-25,521.6323852539062,,3220.0,263.49139404296875
2000-07-26,523.1378173828125,,3190.0,263.49139404296875
2000-07-27,523.1378173828125,,3185.0,257.0120849609375
2000-07-28,523.1378173828125,,3190.0,254.852294921875
2000-07-31,519.3742065429688,,3130.0,252.6925048828125
2000-08-01,526.9014282226562,,3130.0,252.26060485839844
2000-08-02,526.9014282226562,,3110.0,250.53280639648438
2000-08-03,526.9014282226562,,3090.0,259.17181396484375
2000-08-04,528.4067993164062,,3165.0,253.556396484375
2000-08-07,528.4067993164062,,3185.0,252.6925048828125
2000-08-08,529.1594848632812,,3215.0,251.82859802246094
2000-08-09,529.1594848632812,,3215.0,251.82859802246094
2000-08-10,531.417724609375,,3355.0,252.6925048828125
2000-08-11,538.1920776367188,,3375.0,250.53280639648438
2000-08-14,541.9556884765625,,3390.0,252.6925048828125
2000-08-15,547.9774169921875,,3305.0,250.53280639648438
2000-08-16,553.2463989257812,,3295.0,250.53280639648438
2000-08-17,557.010009765625,,3245.0,250.53280639648438
2000-08-18,563.0316772460938,,3230.0,260.03570556640625
2000-08-21,559.2681884765625,,3230.0,261.33160400390625
2000-08-22,569.0535278320312,,3210.0,262.19549560546875
2000-08-23,569.8062133789062,,3110.0,263.49139404296875
2000-08-24,568.30078125,,3155.0,266.0830993652344
2000-08-25,570.5588989257812,,3150.0,266.0830993652344
2000-08-28,569.8062133789062,,3155.0,262.62750244140625
2000-08-29,572.8170776367188,,3095.0,266.5150146484375
2000-08-30,572.0642700195312,,2980.0,267.8109130859375
2000-08-31,568.30078125,,3000.0,267.8109130859375
2000-09-01,572.0642700195312,,3150.0,267.8109130859375
2000-09-04,572.0642700195312,,3250.0,274.2901916503906
2000-09-05,568.30078125,,3225.0,274.2901916503906
2000-09-06,561.5263061523438,,3205.0,272.1304016113281
2000-09-07,545.7192993164062,,3180.0,280.7695007324219
2000-09-08,543.4611206054688,,3125.0,280.7695007324219
2000-09-11,539.697509765625,,3170.0,282.92919921875
2000-09-12,534.4285278320312,,3200.0,282.92919921875
2000-09-13,551.7410278320312,,3165.0,282.92919921875
2000-09-14,542.7083740234375,,3230.0,293.72808837890625
2000-09-15,538.1920776367188,,3180.0,302.3670959472656
2000-09-18,527.6541137695312,,3160.0,295.8877868652344
2000-09-19,519.3742065429688,,3125.0,291.56829833984375
2000-09-20,523.1378173828125,,3135.0,289.40850830078125
2000-09-21,519.3742065429688,,3105.0,285.0889892578125
2000-09-22,513.3524780273438,,3015.0,280.7695007324219
2000-09-25,513.3524780273438,,3015.0,280.7695007324219
2000-09-26,526.9014282226562,,2995.0,280.7695007324219
2000-09-27,536.6867065429688,,2990.0,280.7695007324219
2000-09-28,534.4285278320312,,2975.0,278.6097106933594
2000-09-29,520.1268920898438,,2900.0,276.45001220703125
2000-10-02,515.610595703125,,2800.0,274.2901916503906
2000-10-03,523.8905029296875,,2910.0,278.6097106933594
2000-10-04,523.8905029296875,,2875.0,278.6097106933594
2000-10-05,520.8795776367188,,2820.0,272.1304016113281
2000-10-06,515.610595703125,,2855.0,278.6097106933594
2000-10-09,511.84698486328125,,2745.0,276.45001220703125
2000-10-10,515.610595703125,,2730.0,275.58599853515625
2000-10-11,489.2655944824219,,2660.0,270.402587890625
2000-10-12,500.5563049316406,,2545.0,269.970703125
2000-10-13,500.5563049316406,,2540.0,267.8109130859375
2000-10-16,523.1378173828125,,2560.0,267.8109130859375
2000-10-17,505.8252868652344,,2550.0,265.6510925292969
2000-10-18,465.9313049316406,,2525.0,246.21319580078125
2000-10-19,474.2112121582031,,2700.0,259.17181396484375
2000-10-20,493.78179931640625,,2830.0,259.17181396484375
2000-10-23,490.77099609375,,2820.0,254.852294921875
2000-10-24,481.7384033203125,,2740.0,250.53280639648438
2000-10-25,482.4910888671875,,2600.0,246.21319580078125
2000-10-26,481.7384033203125,,2550.0,257.0120849609375
2000-10-27,478.7275085449219,,2585.0,263.49139404296875
2000-10-30,474.2112121582031,,2615.0,259.17181396484375
2000-10-31,474.2112121582031,,2800.0,250.53280639648438
2000-11-01,540.4503173828125,,2795.0,258.7398986816406
2000-11-02,572.0642700195312,,2695.0,263.49139404296875
2000-11-03,541.2030029296875,,2560.0,250.96470642089844
2000-11-06,539.697509765625,,2560.0,257.0120849609375
2000-11-07,534.4285278320312,,2560.0,267.8109130859375
2000-11-08,550.235595703125,,2505.0,276.88189697265625
2000-11-09,526.9014282226562,,2415.0,287.2488098144531
2000-11-10,529.1594848632812,,2260.0,289.40850830078125
2000-11-13,511.09429931640625,,2165.0,285.0889892578125
2000-11-14,526.9014282226562,,2230.0,282.497314453125
2000-11-15,520.8795776367188,,2250.0,289.40850830078125
2000-11-16,500.5563049316406,,2185.0,295.8877868652344
2000-11-17,517.8687744140625,,2155.0,285.9529113769531
2000-11-20,527.6541137695312,,2090.0,287.2488098144531
2000-11-21,508.08349609375,,1990.0,289.84051513671875
2000-11-22,534.4285278320312,,1955.0,289.40850830078125
2000-11-23,534.4285278320312,,1970.0,291.56829833984375
2000-11-24,526.9014282226562,,2130.0,287.2488098144531
2000-11-27,530.6649169921875,,2260.0,287.2488098144531
2000-11-28,526.148681640625,,2310.0,291.56829833984375
2000-11-29,525.3958740234375,,2240.0,291.13641357421875
2000-11-30,519.3742065429688,,2000.0,274.2901916503906
2000-12-01,540.4503173828125,,2010.0,272.1304016113281
2000-12-04,557.7626953125,,2090.0,276.45001220703125
2000-12-05,557.7626953125,,2090.0,276.45001220703125
2000-12-06,584.1077880859375,,2205.0,282.92919921875
2000-12-07,563.0316772460938,,2090.0,278.17779541015625
2000-12-08,579.5914916992188,,2230.0,282.92919921875
2000-12-11,593.140380859375,,2390.0,291.56829833984375
2000-12-12,588.6240844726562,,2315.0,293.72808837890625
2000-12-13,575.827880859375,,2260.0,293.72808837890625
2000-12-14,590.88232421875,,2165.0,293.72808837890625
2000-12-15,591.635009765625,,2135.0,287.2488098144531
2000-12-18,591.635009765625,,2280.0,285.0889892578125
2000-12-19,606.6892700195312,,2340.0,287.2488098144531
2000-12-20,602.1729736328125,,2270.0,285.0889892578125
2000-12-21,628.5181274414062,,2230.0,285.0889892578125
2000-12-22,651.099609375,,2400.0,285.52099609375
2000-12-25,651.099609375,,2400.0,285.52099609375
2000-12-26,651.099609375,,2400.0,285.52099609375
2000-12-27,639.8087768554688,,2535.0,287.2488098144531
2000-12-28,635.29248046875,,2555.0,287.2488098144531
2000-12-29,632.2816162109375,,2530.0,289.40850830078125
2001-01-01,632.2816162109375,,2530.0,289.40850830078125
2001-01-02,628.5181274414062,,2480.0,289.40850830078125
2001-01-03,624.7545166015625,,2310.0,287.2488098144531
2001-01-04,651.099609375,,2400.0,289.40850830078125
2001-01-05,657.8740234375,,2460.0,289.40850830078125
2001-01-08,654.8630981445312,,2450.0,285.0889892578125
2001-01-09,647.3359985351562,,2370.0,291.56829833984375
2001-01-10,644.3250732421875,,2460.0,291.56829833984375
2001-01-11,647.3359985351562,,2460.0,302.3670959472656
2001-01-12,641.314208984375,,2500.0,304.5268859863281
2001-01-15,654.8630981445312,,2665.0,306.68670654296875
2001-01-16,651.099609375,,2580.0,294.5920104980469
2001-01-17,637.5507202148438,,2630.0,287.2488098144531
2001-01-18,629.2708129882812,,2600.0,302.3670959472656
2001-01-19,624.0017700195312,,2490.0,304.5268859863281
2001-01-22,608.1947021484375,,2445.0,302.3670959472656
2001-01-23,614.9691772460938,,2505.0,311.0061950683594
2001-01-24,614.9691772460938,,2545.0,302.3670959472656
2001-01-25,609.7001953125,,2640.0,300.2073974609375
2001-01-26,609.7001953125,,2640.0,302.3670959472656
2001-01-29,631.5288696289062,,2725.0,302.3670959472656
2001-01-30,632.2816162109375,,2720.0,306.68670654296875
2001-01-31,647.3359985351562,,2630.0,306.68670654296875
2001-02-01,636.0452270507812,,2670.0,306.68670654296875
2001-02-02,649.5941162109375,,2600.0,302.3670959472656
2001-02-05,633.034423828125,,2590.0,302.3670959472656
2001-02-06,630.7761840820312,,2625.0,298.047607421875
2001-02-07,621.7435913085938,,2620.0,298.047607421875
2001-02-08,613.4636840820312,,2680.0,289.40850830078125
2001-02-09,605.9365844726562,,2590.0,289.40850830078125
2001-02-12,616.474609375,,2565.0,293.72808837890625
2001-02-13,627.0125732421875,,2560.0,291.56829833984375
2001-02-14,630.0234985351562,,2460.0,302.7991027832031
2001-02-15,634.539794921875,,2470.0,302.3670959472656
2001-02-16,627.0125732421875,,2410.0,302.7991027832031
2001-02-19,627.0125732421875,,2485.0,313.1659851074219
2001-02-20,611.9583129882812,,2520.0,315.3257141113281
2001-02-21,605.9365844726562,,2440.0,323.9648132324219
2001-02-22,601.4202880859375,,2420.0,323.9648132324219
2001-02-23,579.5914916992188,,2320.0,318.7814025878906
2001-02-26,575.0751953125,,2335.0,319.6452941894531
2001-02-27,572.0642700195312,,2290.0,317.4855041503906
2001-02-28,576.5806274414062,,2200.0,332.6039123535156
2001-03-01,590.88232421875,,2110.0,333.8996887207031
2001-03-02,590.88232421875,,2050.0,341.2428894042969
2001-03-05,602.1729736328125,,2120.0,350.31390380859375
2001-03-06,624.0017700195312,,2160.0,356.3612976074219
2001-03-07,617.227294921875,,2120.0,375.3671875
2001-03-08,616.474609375,,2070.0,367.16009521484375
2001-03-09,616.474609375,,2000.0,354.6335144042969
2001-03-12,614.9691772460938,,1890.0,349.8819885253906
2001-03-13,608.9473876953125,,1940.0,339.08319091796875
2001-03-14,608.9473876953125,,1740.0,330.444091796875
2001-03-15,587.1187133789062,,1770.0,322.6689147949219
2001-03-16,594.6458129882812,,1720.0,319.6452941894531
2001-03-19,589.3767700195312,,1780.0,318.3493957519531
2001-03-20,570.5588989257812,,1770.0,319.6452941894531
2001-03-21,570.5588989257812,,1770.0,319.6452941894531
2001-03-22,566.0426025390625,,1780.0,308.8464050292969
2001-03-23,575.827880859375,,1885.0,311.0061950683594
2001-03-26,598.409423828125,,2000.0,311.4382019042969
2001-03-27,590.88232421875,,1940.0,311.8700866699219
2001-03-28,577.3333740234375,,1885.0,321.80499267578125
2001-03-29,575.827880859375,,1870.0,323.9648132324219
2001-03-30,557.010009765625,,1860.0,328.2843017578125
2001-04-02,544.9666137695312,,1870.0,328.2843017578125
2001-04-03,519.3742065429688,,1850.0,324.3966979980469
2001-04-04,508.08349609375,,1890.0,323.9648132324219
2001-04-05,523.8905029296875,,1970.0,328.2843017578125
2001-04-06,505.0726013183594,,1900.0,330.444091796875
2001-04-09,500.5563049316406,,1900.0,328.2843017578125
2001-04-10,526.9014282226562,,1955.0,332.6039123535156
2001-04-11,539.697509765625,,2010.0,332.6039123535156
2001-04-12,562.2789916992188,,1990.0,323.9648132324219
2001-04-13,562.2789916992188,,1990.0,323.9648132324219
2001-04-16,562.2789916992188,,1990.0,323.9648132324219
2001-04-17,568.30078125,,1950.0,323.9648132324219
2001-04-18,587.8713989257812,,2030.0,332.6039123535156
2001-04-19,587.1187133789062,,2050.0,328.2843017578125
2001-04-20,602.1729736328125,,2030.0,332.6039123535156
2001-04-23,602.1729736328125,,1950.0,335.1955871582031
2001-04-24,605.9365844726562,,2045.0,349.8819885253906
2001-04-25,603.6784057617188,,2060.0,349.8819885253906
2001-04-26,602.9257202148438,,2045.0,341.2428894042969
2001-04-27,602.9257202148438,,2045.0,341.2428894042969
2001-04-30,608.9473876953125,,2110.0,345.5625
2001-05-01,608.9473876953125,,2110.0,345.5625
2001-05-02,627.765380859375,,2170.0,344.698486328125
2001-05-03,613.4636840820312,,2130.0,337.78729248046875
2001-05-04,609.7001953125,,2110.0,341.2428894042969
2001-05-07,609.7001953125,,2180.0,345.5625
2001-05-08,624.7545166015625,,2165.0,338.6512145996094
2001-05-09,630.7761840820312,,2130.0,336.92340087890625
2001-05-10,623.2490844726562,,2130.0,336.92340087890625
2001-05-11,613.4636840820312,,2120.0,336.92340087890625
2001-05-14,609.7001953125,,2140.0,336.92340087890625
2001-05-15,596.1513061523438,,2220.0,332.6039123535156
2001-05-16,601.4202880859375,,2260.0,328.2843017578125
2001-05-17,617.227294921875,,2390.0,332.6039123535156
2001-05-18,613.4636840820312,,2400.0,336.92340087890625
2001-05-21,620.2382202148438,,2510.0,334.76361083984375
2001-05-22,620.9909057617188,,2385.0,332.6039123535156
2001-05-23,620.9909057617188,,2310.0,332.6039123535156
2001-05-24,628.5181274414062,,2175.0,326.1246032714844
2001-05-25,624.7545166015625,,2085.0,311.0061950683594
2001-05-28,624.7545166015625,,2160.0,308.8464050292969
2001-05-29,628.5181274414062,,2085.0,311.0061950683594
2001-05-30,628.5181274414062,,2055.0,311.0061950683594
2001-05-31,632.2816162109375,,2125.0,308.8464050292969
2001-06-01,624.7545166015625,,2080.0,311.0061950683594
2001-06-04,624.7545166015625,,2100.0,319.6452941894531
2001-06-05,620.9909057617188,,2075.0,323.9648132324219
2001-06-06,617.97998046875,,1990.0,321.80499267578125
2001-06-07,605.9365844726562,,1970.0,321.80499267578125
2001-06-08,613.4636840820312,,1980.0,321.80499267578125
2001-06-11,604.4310913085938,,2000.0,321.80499267578125
2001-06-12,606.6892700195312,,1925.0,311.0061950683594
2001-06-13,617.227294921875,,1915.0,311.4382019042969
2001-06-14,610.452880859375,,1950.0,315.3257141113281
2001-06-15,620.9909057617188,,1900.0,319.6452941894531
2001-06-18,620.9909057617188,,1865.0,323.9648132324219
2001-06-19,613.4636840820312,,1900.0,330.444091796875
2001-06-20,630.7761840820312,,1870.0,330.444091796875
2001-06-21,630.7761840820312,,1915.0,330.444091796875
2001-06-22,624.7545166015625,,1885.0,328.2843017578125
2001-06-25,636.0452270507812,,1880.0,328.2843017578125
2001-06-26,636.0452270507812,,1835.0,328.2843017578125
2001-06-27,632.2816162109375,,1830.0,328.71630859375
2001-06-28,632.2816162109375,,1840.0,332.6039123535156
2001-06-29,638.3034057617188,,1850.0,330.444091796875
2001-07-02,643.5723876953125,,1830.0,334.76361083984375
2001-07-03,645.8305053710938,,1865.0,345.5625
2001-07-04,636.0452270507812,,1810.0,336.92340087890625
2001-07-05,628.5181274414062,,1725.0,334.76361083984375
2001-07-06,624.7545166015625,,1685.0,336.92340087890625
2001-07-09,623.2490844726562,,1680.0,334.76361083984375
2001-07-10,636.0452270507812,,1740.0,349.8819885253906
2001-07-11,633.787109375,,1690.0,339.08319091796875
2001-07-12,629.2708129882812,,1740.0,332.6039123535156
2001-07-13,629.2708129882812,,1840.0,334.76361083984375
2001-07-16,629.2708129882812,,1780.0,332.6039123535156
2001-07-17,623.2490844726562,,1740.0,334.76361083984375
2001-07-18,617.227294921875,,1725.0,333.0357971191406
2001-07-19,620.9909057617188,,1800.0,334.76361083984375
2001-07-20,621.7435913085938,,1790.0,331.3080139160156
2001-07-23,638.3034057617188,,1775.0,332.6039123535156
2001-07-24,638.3034057617188,,1745.0,336.92340087890625
2001-07-25,639.8087768554688,,1735.0,336.92340087890625
2001-07-26,639.8087768554688,,1620.0,334.76361083984375
2001-07-27,630.0234985351562,,1450.0,336.92340087890625
2001-07-30,632.2816162109375,,1470.0,341.2428894042969
2001-07-31,639.0560913085938,,1400.0,346.4263916015625
2001-08-01,643.5723876953125,,1460.0,354.2015075683594
2001-08-02,676.69189453125,,1585.0,358.52099609375
2001-08-03,676.69189453125,,1590.0,351.60980224609375
2001-08-06,663.8956909179688,,1560.0,349.8819885253906
2001-08-07,663.1430053710938,,1520.0,344.698486328125
2001-08-08,660.8848876953125,,1495.0,342.970703125
2001-08-09,660.8848876953125,,1495.0,342.970703125
2001-08-10,662.3903198242188,,1470.0,339.08319091796875
2001-08-13,662.3903198242188,,1510.0,343.4027099609375
2001-08-14,666.1538696289062,,1550.0,342.1068115234375
2001-08-15,666.1538696289062,,1520.0,336.92340087890625
2001-08-16,662.3903198242188,,1480.0,342.1068115234375
2001-08-17,651.852294921875,,1465.0,343.4027099609375
2001-08-20,644.3250732421875,,1415.0,347.7221984863281
2001-08-21,650.3468017578125,,1430.0,349.8819885253906
2001-08-22,650.3468017578125,,1440.0,352.04168701171875
2001-08-23,651.099609375,,1395.0,358.52099609375
2001-08-24,647.3359985351562,,1390.0,367.16009521484375
2001-08-27,651.099609375,,1460.0,367.16009521484375
2001-08-28,647.3359985351562,,1500.0,367.16009521484375
2001-08-29,645.8305053710938,,1520.0,369.31988525390625
2001-08-30,643.5723876953125,,1500.0,367.16009521484375
2001-08-31,642.0670166015625,,1460.0,369.31988525390625
2001-09-03,637.5507202148438,,1475.0,371.4796142578125
2001-09-04,638.3034057617188,,1490.0,367.16009521484375
2001-09-05,638.3034057617188,,1480.0,373.639404296875
2001-09-06,636.7979125976562,,1445.0,369.31988525390625
2001-09-07,636.0452270507812,,1435.0,363.7044982910156
2001-09-10,628.5181274414062,,1450.0,357.2251892089844
2001-09-11,594.6458129882812,,1350.0,349.8819885253906
2001-09-12,566.7952880859375,,1300.0,336.92340087890625
2001-09-13,572.8170776367188,,1300.0,337.78729248046875
2001-09-14,557.010009765625,,1300.0,335.62750244140625
2001-09-17,557.7626953125,,1305.0,323.9648132324219
2001-09-18,549.48291015625,,1320.0,326.1246032714844
2001-09-19,538.94482421875,,1335.0,336.92340087890625
2001-09-20,515.610595703125,,1285.0,328.2843017578125
2001-09-21,508.08349609375,,1215.0,310.5741882324219
2001-09-24,508.08349609375,,1215.0,310.5741882324219
2001-09-25,560.7736206054688,,1265.0,328.2843017578125
2001-09-26,572.0642700195312,,1300.0,334.76361083984375
2001-09-27,560.7736206054688,,1320.0,336.92340087890625
2001-09-28,560.7736206054688,,1325.0,341.6748962402344
2001-10-01,550.98828125,,1330.0,332.6039123535156
2001-10-02,566.7952880859375,,1385.0,341.2428894042969
2001-10-03,577.3333740234375,,1390.0,343.4027099609375
2001-10-04,605.9365844726562,,1430.0,345.5625
2001-10-05,609.7001953125,,1445.0,343.4027099609375
2001-10-08,615.721923828125,,1450.0,354.2015075683594
2001-10-09,614.9691772460938,,1440.0,354.2015075683594
2001-10-10,608.9473876953125,,1455.0,354.2015075683594
2001-10-11,615.721923828125,,1475.0,345.5625
2001-10-12,611.9583129882812,,1500.0,332.6039123535156
2001-10-15,602.1729736328125,,1470.0,341.2428894042969
2001-10-16,602.1729736328125,,1505.0,349.8819885253906
2001-10-17,594.6458129882812,,1525.0,343.4027099609375
2001-10-18,585.6132202148438,,1495.0,341.2428894042969
2001-10-19,590.88232421875,,1525.0,336.92340087890625
2001-10-22,594.6458129882812,,1535.0,336.92340087890625
2001-10-23,575.827880859375,,1510.0,349.8819885253906
2001-10-24,584.1077880859375,,1480.0,347.7221984863281
2001-10-25,579.5914916992188,,1505.0,345.5625
2001-10-26,579.5914916992188,,1505.0,345.5625
2001-10-29,576.5806274414062,,1515.0,343.4027099609375
2001-10-30,568.30078125,,1500.0,339.08319091796875
2001-10-31,576.5806274414062,,1495.0,341.2428894042969
2001-11-01,576.5806274414062,,1555.0,341.2428894042969
2001-11-02,587.1187133789062,,1615.0,343.4027099609375
2001-11-05,578.0861206054688,,1655.0,343.4027099609375
2001-11-06,582.6024169921875,,1635.0,343.4027099609375
2001-11-07,581.8496704101562,,1590.0,345.5625
2001-11-08,584.8604736328125,,1630.0,349.0180969238281
2001-11-09,572.8170776367188,,1670.0,345.5625
2001-11-12,569.0535278320312,,1710.0,345.5625
2001-11-13,570.5588989257812,,1710.0,352.04168701171875
2001-11-14,576.5806274414062,,1760.0,355.0653991699219
2001-11-15,572.0642700195312,,1835.0,354.2015075683594
2001-11-16,575.827880859375,,1890.0,352.04168701171875
2001-11-19,599.914794921875,,2040.0,349.8819885253906
2001-11-20,579.5914916992188,,1820.0,345.5625
2001-11-21,575.0751953125,,1705.0,343.4027099609375
2001-11-22,568.30078125,,1650.0,349.8819885253906
2001-11-23,560.7736206054688,,1650.0,349.8819885253906
2001-11-26,568.30078125,,1700.0,354.2015075683594
2001-11-27,560.7736206054688,,1650.0,349.8819885253906
2001-11-28,538.1920776367188,,1630.0,349.8819885253906
2001-11-29,550.98828125,,1650.0,352.04168701171875
2001-11-30,534.4285278320312,,1640.0,352.04168701171875
2001-12-03,525.3958740234375,,1650.0,352.04168701171875
2001-12-04,520.8795776367188,,1720.0,347.7221984863281
2001-12-05,521.6323852539062,,1695.0,345.5625
2001-12-06,502.06170654296875,,1650.0,339.08319091796875
2001-12-07,526.9014282226562,,1605.0,336.92340087890625
2001-12-10,535.9340209960938,,1570.0,334.76361083984375
2001-12-11,531.417724609375,,1550.0,332.6039123535156
2001-12-12,530.6649169921875,,1570.0,332.6039123535156
2001-12-13,529.9121704101562,,1560.0,334.76361083984375
2001-12-14,529.1594848632812,,1470.0,336.92340087890625
2001-12-17,529.1594848632812,,1470.0,336.92340087890625
2001-12-18,541.9556884765625,,1510.0,341.2428894042969
2001-12-19,557.010009765625,,1475.0,336.92340087890625
2001-12-20,544.9666137695312,,1430.0,356.3612976074219
2001-12-21,541.2030029296875,,1360.0,345.5625
2001-12-24,543.4611206054688,,1325.0,340.8110046386719
2001-12-25,543.4611206054688,,1325.0,340.8110046386719
2001-12-26,543.4611206054688,,1325.0,340.8110046386719
2001-12-27,549.48291015625,,1310.0,330.444091796875
2001-12-28,560.7736206054688,,1335.0,328.2843017578125
2001-12-31,560.7736206054688,,1320.0,336.92340087890625
2002-01-01,560.7736206054688,,1320.0,336.92340087890625
2002-01-02,564.5371704101562,,1310.0,332.6039123535156
2002-01-03,570.5588989257812,,1410.0,328.2843017578125
2002-01-04,564.5371704101562,,1470.0,334.76361083984375
2002-01-07,578.0861206054688,,1530.0,332.6039123535156
2002-01-08,590.1295166015625,,1550.0,338.2192077636719
2002-01-09,602.1729736328125,,1520.0,343.4027099609375
2002-01-10,605.9365844726562,,1545.0,354.2015075683594
2002-01-11,596.1513061523438,,1550.0,349.8819885253906
2002-01-14,586.3660278320312,,1530.0,343.4027099609375
2002-01-15,575.0751953125,,1560.0,341.2428894042969
2002-01-16,535.1812133789062,,1495.0,334.76361083984375
2002-01-17,518.6215209960938,,1480.0,332.6039123535156
2002-01-18,534.4285278320312,,1450.0,328.2843017578125
2002-01-21,528.4067993164062,,1400.0,326.1246032714844
2002-01-22,523.1378173828125,,1410.0,323.9648132324219
2002-01-23,508.8362121582031,,1390.0,310.5741882324219
2002-01-24,534.4285278320312,,1435.0,317.4855041503906
2002-01-25,526.148681640625,,1475.0,317.4855041503906
2002-01-28,523.8905029296875,,1470.0,319.6452941894531
2002-01-29,496.7926940917969,,1480.0,326.1246032714844
